1.961910, 0.214513, 0.056263, 0.000000
1.980675, 0.216008, 0.055542, 0.000000
2.001352, 0.217606, 0.055385, 0.000000
2.026194, 0.220271, 0.054020, 0.000000
2.036014, 0.220539, 0.054237, 0.000000
2.044695, 0.220917, 0.055996, 0.000000
2.044514, 0.222671, 0.055001, 0.000000
2.034629, 0.221676, 0.056422, 0.000000
2.015939, 0.215455, 0.056460, 0.059286
2.004059, 0.215837, 0.056871, 0.056714
1.974924, 0.212296, 0.056854, 0.179143
1.982115, 0.215594, 0.053358, 0.410429
2.007313, 0.219077, 0.050784, 0.468286
1.999306, 0.215899, 0.051362, 0.504571
1.970463, 0.210796, 0.046439, 0.565429
2.031027, 0.213974, 0.042864, 0.623429
2.055878, 0.215193, 0.033509, 0.668857
2.065984, 0.213830, 0.027974, 0.588429
2.022018, 0.218008, 0.021062, 0.294429
1.987770, 0.211172, 0.022481, 0.239000
1.932253, 0.200323, 0.023410, 0.171000
1.886763, 0.194118, 0.024276, 0.104429
1.833320, 0.188709, 0.024301, 0.063857
1.816395, 0.187592, 0.025100, 0.000000
1.784253, 0.183618, 0.025851, 0.000000
1.774299, 0.181515, 0.025909, 0.000000
1.741638, 0.179800, 0.026033, 0.000000
1.716906, 0.179617, 0.025452, 0.000000
1.700453, 0.179706, 0.024929, 0.000000
1.680299, 0.181076, 0.024413, 0.000000
1.673119, 0.178474, 0.024920, 0.000000
1.662527, 0.172649, 0.026285, 0.000000
1.648929, 0.170683, 0.026318, 0.054000
1.649385, 0.172855, 0.025989, 0.267714
1.647474, 0.171964, 0.026710, 0.480000
1.659175, 0.165275, 0.025492, 0.530571
1.654538, 0.161270, 0.024775, 0.592714
1.679191, 0.161501, 0.023651, 0.656286
1.706730, 0.160931, 0.018581, 0.707286
1.730966, 0.161758, 0.014592, 0.734571
1.763793, 0.165086, 0.010452, 0.739571
1.788229, 0.167790, 0.003988, 0.734714
1.830028, 0.179256, -0.007221, 0.732714
1.881610, 0.186523, -0.010585, 0.727857
1.949211, 0.186460, -0.015168, 0.727429
1.993064, 0.180904, -0.014975, 0.725429
2.039359, 0.180849, -0.017500, 0.725571
2.080262, 0.179022, -0.018249, 0.720857
2.082293, 0.179382, -0.022971, 0.715286
2.111532, 0.180146, -0.024141, 0.710286
2.143002, 0.181016, -0.025521, 0.702286
2.181581, 0.181683, -0.031735, 0.688714
2.197150, 0.178677, -0.035616, 0.682857
2.207126, 0.176080, -0.034992, 0.683571
2.186476, 0.176597, -0.038496, 0.684286
2.210853, 0.164259, -0.027796, 0.684429
2.242952, 0.156893, -0.027068, 0.685429
2.280875, 0.156135, -0.028169, 0.692429
2.289136, 0.149994, -0.030033, 0.695857
2.340272, 0.142644, -0.028871, 0.693000
2.328371, 0.138390, -0.035179, 0.692286
2.371879, 0.138450, -0.040902, 0.692571
2.431207, 0.142041, -0.043684, 0.691000
2.527020, 0.153988, -0.052545, 0.691000
2.591188, 0.163909, -0.058938, 0.688143
2.657260, 0.167913, -0.059594, 0.686000
2.733272, 0.169819, -0.059834, 0.686429
2.784616, 0.169141, -0.062610, 0.684000
2.836512, 0.165704, -0.065746, 0.681143
2.888746, 0.164409, -0.065730, 0.680429
2.942112, 0.161202, -0.064681, 0.682714
2.995304, 0.157434, -0.067245, 0.683857
3.041377, 0.152745, -0.062896, 0.679286
3.026412, 0.144963, -0.066506, 0.678857
3.028169, 0.145388, -0.072450, 0.680429
3.030103, 0.141873, -0.075260, 0.682286
3.008601, 0.136036, -0.076768, 0.681429
3.006323, 0.131346, -0.074584, 0.679286
2.996232, 0.132596, -0.087289, 0.676286
3.011400, 0.136938, -0.093522, 0.676143
3.034354, 0.139072, -0.094112, 0.672000
3.058142, 0.137095, -0.095995, 0.673571
3.071425, 0.138368, -0.103304, 0.675000
3.091459, 0.136541, -0.104256, 0.670571
3.062190, 0.136787, -0.105734, 0.668714
3.056586, 0.137679, -0.107189, 0.667857
3.021014, 0.124907, -0.089131, 0.670143
2.994320, 0.117923, -0.087998, 0.673429
2.999296, 0.112834, -0.075371, 0.674857
2.993084, 0.106428, -0.067523, 0.673429
3.044009, 0.100848, -0.055465, 0.669571
3.077554, 0.105351, -0.051740, 0.670000
3.103480, 0.105581, -0.046952, 0.668286
3.128658, 0.111180, -0.037573, 0.668143
3.168744, 0.109386, -0.022647, 0.668286
3.187912, 0.108520, -0.013119, 0.669857
3.148719, 0.105638, -0.005079, 0.668000
3.159015, 0.110265, -0.001350, 0.663857
3.195982, 0.113381, 0.005851, 0.665286
3.213605, 0.113618, 0.018669, 0.668571
3.247788, 0.111286, 0.023170, 0.670286
3.188174, 0.114929, 0.018955, 0.666714
3.206962, 0.111470, 0.030895, 0.664714
3.229827, 0.113749, 0.033969, 0.662714
3.230037, 0.117301, 0.034710, 0.664000
3.314748, 0.118703, 0.038746, 0.665429
3.443697, 0.116182, 0.048506, 0.667143
3.580131, 0.117055, 0.054410, 0.664143
3.598617, 0.122567, 0.058494, 0.664143
3.577202, 0.126821, 0.060307, 0.664286
3.577165, 0.134753, 0.060825, 0.665571
3.616343, 0.138567, 0.063740, 0.666143
3.638660, 0.142225, 0.063324, 0.670714
3.647890, 0.141025, 0.066256, 0.667714
3.653835, 0.145606, 0.064934, 0.666286
3.661688, 0.150288, 0.065562, 0.664714
3.674925, 0.153327, 0.065379, 0.665571
3.693121, 0.156652, 0.062311, 0.665857
3.722751, 0.159619, 0.062125, 0.666143
3.734366, 0.162304, 0.059972, 0.663286
3.747727, 0.158554, 0.060677, 0.664143
3.760799, 0.156190, 0.059568, 0.665143
3.770740, 0.153539, 0.060431, 0.664143
3.764222, 0.154009, 0.060234, 0.667000
3.802198, 0.153431, 0.061235, 0.665571
3.827035, 0.154343, 0.059932, 0.669286
3.832773, 0.156005, 0.057567, 0.668000
3.848001, 0.154200, 0.059095, 0.666571
3.873251, 0.154316, 0.057098, 0.667857
3.908635, 0.158362, 0.054673, 0.668429
3.894930, 0.152205, 0.057357, 0.669857
3.925338, 0.150823, 0.058812, 0.669714
3.939627, 0.153814, 0.055518, 0.667143
3.953941, 0.152557, 0.052943, 0.664571
3.968665, 0.150259, 0.052238, 0.665714
3.991872, 0.151229, 0.051329, 0.665429
3.974569, 0.151664, 0.050629, 0.666429
3.990780, 0.152200, 0.043684, 0.665571
4.004034, 0.158482, 0.041865, 0.667571
4.013862, 0.156960, 0.038961, 0.664714
4.039537, 0.157593, 0.039753, 0.666143
4.057397, 0.154942, 0.042601, 0.665143
4.072551, 0.157192, 0.038900, 0.668286
4.102201, 0.159380, 0.038785, 0.667286
4.169363, 0.162764, 0.040027, 0.664857
4.235130, 0.156619, 0.050870, 0.660429
4.291779, 0.152747, 0.054502, 0.662571
4.368472, 0.152129, 0.053869, 0.663571
4.441443, 0.157144, 0.052178, 0.663571
4.505946, 0.158119, 0.053171, 0.661143
4.565735, 0.156541, 0.054565, 0.662714
4.635424, 0.156893, 0.055638, 0.662143
4.718047, 0.155861, 0.057145, 0.661429
4.794609, 0.163302, 0.042355, 0.662286
4.880538, 0.173119, 0.041178, 0.664571
4.984868, 0.185961, 0.038553, 0.660000
5.027195, 0.184912, 0.054133, 0.658429
5.074000, 0.189746, 0.052624, 0.659286
5.108047, 0.189998, 0.056616, 0.663286
5.078337, 0.180417, 0.071173, 0.663286
